('http://data.linkedmdb.org/resource/actor/33137', 'http://data.linkedmdb.org/resource/movie/actor_actorid', 33137) 0.010007196361021802
('http://data.linkedmdb.org/resource/actor/33137', 'http://www.w3.org/2000/01/rdf-schema#label', 'Maurice LaMarche (Actor)') 0.010007196361021802
('http://data.linkedmdb.org/resource/actor/33137', 'http://xmlns.com/foaf/0.1/page', 'http://www.freebase.com/view/guid/9202a8c04000641f80000000002dddf0') 0.010007196361021802
('http://data.linkedmdb.org/resource/actor/33137', 'http://data.linkedmdb.org/resource/movie/actor_name', 'Maurice LaMarche') 0.010007196361021802
('http://data.linkedmdb.org/resource/actor/33137', 'http://data.linkedmdb.org/resource/movie/actor_netflix_id', '') 0.00904474831921719
('http://data.linkedmdb.org/resource/actor/33137', 'http://data.linkedmdb.org/resource/movie/actor_nytimes_id', '') 0.00904474831921719
('http://data.linkedmdb.org/resource/actor/33137', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://xmlns.com/foaf/0.1/Person') 0.00878386863479835
('http://data.linkedmdb.org/resource/actor/33137', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/36966') 0.008156334742166777
('http://data.linkedmdb.org/resource/actor/33137', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/77791') 0.008156334742166777
('http://data.linkedmdb.org/resource/actor/33137', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/28709') 0.008156334742166777
('http://data.linkedmdb.org/resource/actor/33137', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/89309') 0.008156334742166777
('http://data.linkedmdb.org/resource/actor/33137', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/85285') 0.008156334742166777
('http://data.linkedmdb.org/resource/actor/33137', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/149684') 0.008156334742166777
