('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/actor_actorid', 36141) 0.01148423325258097
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/actor_name', 'Francis Ng') 0.01148423325258097
('http://data.linkedmdb.org/resource/actor/36141', 'http://www.w3.org/2000/01/rdf-schema#label', 'Francis Ng (Actor)') 0.01148423325258097
('http://data.linkedmdb.org/resource/actor/36141', 'http://xmlns.com/foaf/0.1/page', 'http://www.freebase.com/view/guid/9202a8c04000641f80000000004d578b') 0.01148423325258097
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/actor_nytimes_id', '') 0.010384292633375697
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/actor_netflix_id', '') 0.010384292633375697
('http://data.linkedmdb.org/resource/actor/36141', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://xmlns.com/foaf/0.1/Person') 0.010088244752247452
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/50061') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/88474') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/60580') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/128183') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/107587') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/57193') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/57903') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/88060') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/122860') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/77142') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/131718') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/160521') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/65403') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/140336') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/83973') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/36053') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/58524') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/66281') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/129784') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/61076') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/115451') 0.00938434661591636
('http://data.linkedmdb.org/resource/actor/36141', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/92016') 0.00938434661591636
('http://data.linkedmdb.org/resource/film/41076', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/36141') 0.009368899107814996
('http://data.linkedmdb.org/resource/film/14139', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/36141') 0.009368899107814996
('http://data.linkedmdb.org/resource/film/19139', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/36141') 0.009368899107814996
('http://data.linkedmdb.org/resource/film/11547', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/36141') 0.009368899107814996
('http://data.linkedmdb.org/resource/film/59733', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/36141') 0.009368899107814996
('http://data.linkedmdb.org/resource/film/23695', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/36141') 0.009368899107814996
('http://data.linkedmdb.org/resource/film/8731', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/36141') 0.009368899107814996
('http://data.linkedmdb.org/resource/film/16513', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/36141') 0.009368899107814996
('http://data.linkedmdb.org/resource/film/64450', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/36141') 0.009368899107814996
('http://data.linkedmdb.org/resource/film/19963', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/36141') 0.009368899107814996
('http://data.linkedmdb.org/resource/film/8548', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/36141') 0.009368899107814996
('http://data.linkedmdb.org/resource/film/40637', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/36141') 0.009368899107814996
('http://data.linkedmdb.org/resource/film/46460', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/36141') 0.009368899107814996
('http://data.linkedmdb.org/resource/film/63495', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/36141') 0.009368899107814996
('http://data.linkedmdb.org/resource/film/16976', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/36141') 0.009368899107814996
('http://data.linkedmdb.org/resource/film/13144', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/36141') 0.009368899107814996
('http://data.linkedmdb.org/resource/film/49795', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/36141') 0.009368899107814996
